Superkingdom	Kingdom	Subkingdom	Infrakingdom	Superphylum	Phylum	Subphylum	Infraphylum	Superclass	Class	Subclass	Infraclass	Superorder	Order
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Rosanae	Geraniales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Rosanae	Huerteales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Rosanae	Malpighiales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Rosanae	Malvales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Rosanae	Myrtales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Rosanae	Oxalidales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Rosanae	Picramniales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Rosanae	Rosales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Rosanae	Sapindales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Rosanae	Vitales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Rosanae	Zygophyllales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Santalanae	Santalanae
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Santalanae	Santalales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Saxifraganae	Saxifraganae
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Saxifraganae	Saxifragales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Trochodendranae	Trochodendranae
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Angiospermae	Magnoliopsida	Magnoliopsida	Magnoliopsida	Trochodendranae	Trochodendrales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Gymnospermae	Gymnospermae	Gymnospermae	Gymnospermae	Gymnospermae	Gymnospermae
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Gymnospermae	Cycadopsida	Cycadopsida	Cycadopsida	Cycadopsida	Cycadopsida
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Gymnospermae	Cycadopsida	Cycadidae	Cycadidae	Cycadidae	Cycadidae
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Gymnospermae	Cycadopsida	Cycadidae	Cycadidae	Cycadidae	Cycadales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Gymnospermae	Ginkgoopsida	Ginkgoopsida	Ginkgoopsida	Ginkgoopsida	Ginkgoopsida
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Gymnospermae	Ginkgoopsida	Ginkgooidae	Ginkgooidae	Ginkgooidae	Ginkgooidae
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Gymnospermae	Ginkgoopsida	Ginkgooidae	Ginkgooidae	Ginkgooidae	Ginkgoales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Gymnospermae	Gnetopsida	Gnetopsida	Gnetopsida	Gnetopsida	Gnetopsida
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Gymnospermae	Gnetopsida	Gnetidae	Gnetidae	Gnetidae	Gnetidae
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Gymnospermae	Gnetopsida	Gnetidae	Gnetidae	Gnetidae	Gnetales
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Gymnospermae	Pinopsida	Pinopsida	Pinopsida	Pinopsida	Pinopsida
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Gymnospermae	Pinopsida	Pinidae	Pinidae	Pinidae	Pinidae
EUKARYOTA	PLANTAE	VIRIDIPLANTAE	STREPTOPHYTA	Embryophyta	Tracheophyta	Spermatophytina	Spermatophytina	Gymnospermae	Pinopsida	Pinidae	Pinidae	Pinidae	Pinales
EUKARYOTA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA 
EUKARYOTA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA	ANIMALIA
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	ANIMALIA	N.N.	N.N.	N.N.	ANIMALIA	N.N.	N.N.	N.N.	N.N.
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Cnidaria	Cnidaria	Cnidaria	Cnidaria	Cnidaria	Cnidaria	Cnidaria	Cnidaria
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Anthozoa
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Anthozoa
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Hexacorallia	Hexacorallia	Hexacorallia	Hexacorallia
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Hexacorallia	Hexacorallia	Hexacorallia	Actiniaria
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Hexacorallia	Hexacorallia	Hexacorallia	Antipatharia
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Hexacorallia	Hexacorallia	Hexacorallia	Ceriantharia
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Hexacorallia	Hexacorallia	Hexacorallia	Corallimorpharia
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Hexacorallia	Hexacorallia	Hexacorallia	Scleractinia
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Hexacorallia	Hexacorallia	Hexacorallia	Zoantharia
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Octocorallia	Octocorallia	Octocorallia	Octocorallia
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Octocorallia	Octocorallia	Octocorallia	Alcyonacea
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Octocorallia	Octocorallia	Octocorallia	Helioporacea
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Anthozoa	Anthozoa	Anthozoa	Anthozoa	Octocorallia	Octocorallia	Octocorallia	Pennatulacea
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Medusozoa	Medusozoa	Medusozoa	Medusozoa	Medusozoa
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Cubozoa	Cubozoa	Cubozoa	Cubozoa	Cubozoa
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Cubozoa	Cubozoa	Cubozoa	Cubozoa	Carybdeida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Cubozoa	Cubozoa	Cubozoa	Cubozoa	Chirodropida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Hydrozoa	Hydrozoa	Hydrozoa	Hydrozoa	Hydrozoa
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Hydrozoa	Hydroidolina	Hydroidolina	Hydroidolina	Hydroidolina
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Hydrozoa	Hydroidolina	Hydroidolina	Hydroidolina	Anthoathecata
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Hydrozoa	Hydroidolina	Hydroidolina	Hydroidolina	Gonoproxima
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Hydrozoa	Hydroidolina	Hydroidolina	Hydroidolina	Leptothecata
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Hydrozoa	Hydroidolina	Hydroidolina	Hydroidolina	Siphonophorae
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Hydrozoa	Trachylina	Trachylina	Trachylina	Trachylina
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Hydrozoa	Trachylina	Trachylina	Trachylina	Actinulida 
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Hydrozoa	Trachylina	Trachylina	Trachylina	Limnomedusae
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Hydrozoa	Trachylina	Trachylina	Trachylina	Narcomedusae
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Hydrozoa	Trachylina	Trachylina	Trachylina	Trachymedusae
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Polypodiozoa	Polypodiozoa	Polypodiozoa	Polypodiozoa	Polypodiozoa
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Polypodiozoa	Polypodiozoa	Polypodiozoa	Polypodiozoa	Polypodiidea
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Scyphozoa	Scyphozoa	Scyphozoa	Scyphozoa	Scyphozoa
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Scyphozoa	Scyphozoa	Scyphozoa	Scyphozoa	Coronatae
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Scyphozoa	Scyphozoa	Scyphozoa	Scyphozoa	Rhizostomeae
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Scyphozoa	Scyphozoa	Scyphozoa	Scyphozoa	Semaeostomeae
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Staurozoa	Staurozoa	Staurozoa	Staurozoa	Staurozoa
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Medusozoa	Medusozoa	Medusozoa	Staurozoa	Staurozoa	Staurozoa	Staurozoa	Stauromedusae
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Myxozoa	Myxozoa	Myxozoa	Myxozoa	Myxozoa	Myxozoa	Myxozoa	Myxozoa
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Myxozoa	Myxozoa	Myxozoa	Malacosporea	Malacosporea	Malacosporea	Malacosporea	Malacosporea
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Myxozoa	Myxozoa	Myxozoa	Malacosporea	Malacosporea	Malacosporea	Malacosporea	Malacovalvulida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Myxozoa	Myxozoa	Myxozoa	Myxosporea	Myxosporea	Myxosporea	Myxosporea	Myxosporea
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Myxozoa	Myxozoa	Myxozoa	Myxosporea	Myxosporea	Myxosporea	Myxosporea	Bivalvulida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Cnidaria	Myxozoa	Myxozoa	Myxozoa	Myxosporea	Myxosporea	Myxosporea	Myxosporea	Multivalvulida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Ctenophora
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Nuda	Nuda	Nuda	Nuda	Nuda
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Nuda	Nuda	Nuda	Nuda	Beroida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Tentaculata	Tentaculata	Tentaculata	Tentaculata	Tentaculata
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Tentaculata	Tentaculata	Tentaculata	Tentaculata	Cambojiida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Tentaculata	Tentaculata	Tentaculata	Tentaculata	Cestida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Tentaculata	Tentaculata	Tentaculata	Tentaculata	Cryptolobiferida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Tentaculata	Tentaculata	Tentaculata	Tentaculata	Cydippida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Tentaculata	Tentaculata	Tentaculata	Tentaculata	Ganeshida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Tentaculata	Tentaculata	Tentaculata	Tentaculata	Lobata
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Tentaculata	Tentaculata	Tentaculata	Tentaculata	Platyctenida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Ctenophora	Ctenophora	Ctenophora	Ctenophora	Tentaculata	Tentaculata	Tentaculata	Tentaculata	Thalassocalycida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Placozoa	Placozoa	Placozoa	Placozoa	Placozoa	Placozoa	Placozoa	Placozoa	Placozoa 
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Placozoa	Placozoa	Placozoa	Placozoa	Placozoa (Trichoplax	Placozoa (Trichoplax	Placozoa (Trichoplax	Placozoa (Trichoplax	Placozoa (Trichoplax
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Porifera	Porifera	Porifera	Porifera	Porifera
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Calcarea	Calcarea	Calcarea	Calcarea	Calcarea
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Calcarea	Calcarea	Calcarea	Calcarea	Baerida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Calcarea	Calcarea	Calcarea	Calcarea	Clathrinida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Calcarea	Calcarea	Calcarea	Calcarea	Leucosolenida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Calcarea	Calcarea	Calcarea	Calcarea	Lithonida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Calcarea	Calcarea	Calcarea	Calcarea	Murrayonida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Demospongiae	Demospongiae	Demospongiae	Demospongiae	Demospongiae
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Demospongiae	Demospongiae	Demospongiae	Demospongiae	Agelasida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Demospongiae	Demospongiae	Demospongiae	Demospongiae	Astrophorida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Demospongiae	Demospongiae	Demospongiae	Demospongiae	Chondrosida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Demospongiae	Demospongiae	Demospongiae	Demospongiae	Dendroceratida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Demospongiae	Demospongiae	Demospongiae	Demospongiae	Dictyoceratida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Demospongiae	Demospongiae	Demospongiae	Demospongiae	Hadromerida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Demospongiae	Demospongiae	Demospongiae	Demospongiae	Halichondrida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Demospongiae	Demospongiae	Demospongiae	Demospongiae	Haplosclerida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Demospongiae	Demospongiae	Demospongiae	Demospongiae	Lithistida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Demospongiae	Demospongiae	Demospongiae	Demospongiae	Poecilosclerida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Demospongiae	Demospongiae	Demospongiae	Demospongiae	Spirophorida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Demospongiae	Demospongiae	Demospongiae	Demospongiae	Verongida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Hexactinellida	Hexactinellida	Hexactinellida	Hexactinellida	Hexactinellida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Hexactinellida	Hexactinellida	Hexactinellida	Hexactinellida	Amphidiscosida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Hexactinellida	Hexactinellida	Hexactinellida	Hexactinellida	Aulocalycoida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Hexactinellida	Hexactinellida	Hexactinellida	Hexactinellida	Fieldingida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Hexactinellida	Hexactinellida	Hexactinellida	Hexactinellida	Hexactinosida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Hexactinellida	Hexactinellida	Hexactinellida	Hexactinellida	Lychniscosida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Hexactinellida	Hexactinellida	Hexactinellida	Hexactinellida	Lyssacinosida
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Homoscleromorpha	Homoscleromorpha	Homoscleromorpha	Homoscleromorpha	Homoscleromorpha
EUKARYOTA	ANIMALIA	N.N.	N.N.	N.N.	Porifera	Porifera	Porifera	Porifera	Homoscleromorpha	Homoscleromorpha	Homoscleromorpha	Homoscleromorpha	Homosclerophorida
EUKARYOTA	ANIMALIA	BILATERIA	BILATERIA	BILATERIA	BILATERIA	BILATERIA	BILATERIA	BILATERIA	BILATERIA	BILATERIA	BILATERIA	BILATERIA	BILATERIA
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	PROTOSTOMIA	PROTOSTOMIA	PROTOSTOMIA	PROTOSTOMIA	PROTOSTOMIA	PROTOSTOMIA	PROTOSTOMIA	PROTOSTOMIA	PROTOSTOMIA	PROTOSTOMIA
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	N.N.	PROTOSTOMIA	N.N.	N.N.	N.N.	PROTOSTOMIA	N.N.	N.N.	N.N.	N.N.
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	N.N.	Chaetognatha	Chaetognatha	Chaetognatha	Chaetognatha	Chaetognatha	Chaetognatha	Chaetognatha	Chaetognatha	Chaetognatha
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	N.N.	Chaetognatha	Chaetognatha	Chaetognatha	Chaetognatha	Sagittoidea	Sagittoidea	Sagittoidea	Sagittoidea	Sagittoidea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	N.N.	Chaetognatha	Chaetognatha	Chaetognatha	Chaetognatha	Sagittoidea	Sagittoidea	Sagittoidea	Sagittoidea	Aphragmophora
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	N.N.	Chaetognatha	Chaetognatha	Chaetognatha	Chaetognatha	Sagittoidea	Sagittoidea	Sagittoidea	Sagittoidea	Phragmophora
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	N.N.	Orthonectida	Orthonectida	Orthonectida	Orthonectida	Orthonectida	Orthonectida	Orthonectida	Orthonectida	Orthonectida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	N.N.	Orthonectida	Orthonectida	Orthonectida	Orthonectida	Orthonectida	Orthonectida	Orthonectida	Orthonectida	Plasmodigenea
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	N.N.	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	N.N.	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Dicyemida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	N.N.	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Rhombozoa	Heterocyemida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Ecdysozoa	Ecdysozoa	Ecdysozoa	Ecdysozoa	Ecdysozoa	Ecdysozoa	Ecdysozoa	Ecdysozoa	Ecdysozoa	Ecdysozoa
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Ecdysozoa	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda	Arthropoda
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Ecdysozoa	Arthropoda	Chelicerata	Chelicerata	Chelicerata	Chelicerata	Chelicerata	Chelicerata	Chelicerata	Chelicerata
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Ecdysozoa	Arthropoda	Chelicerata	Chelicerata	Chelicerata	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Ecdysozoa	Arthropoda	Chelicerata	Chelicerata	Chelicerata	Arachnida	Arachnida	Arachnida	N.N.	N.N.
EUKARYOTA	ANIMALIA	BILATERIA	PROTOSTOMIA	Ecdysozoa	Arthropoda	Chelicerata	Chelicerata	Chelicerata	Arachnida	Arachnida	Arachnida	N.N.	Amblypygi
