OTUId	CM30b51-B	CM30b51-M	CM30b58-C	CM30b58-I	CM30b60-E	CM30b60-M	CM30c-O	CM30c-P	CM30c28-N	CM30c28-P	CM30c30-L	CM30c30-N	CM30c35-B	CM30c35-D	CM30c37-E	CM30c37-L	CM30c39-A	CM30c39-E	CM30c44-B	CM30c44-C	CM30c46-D	CM30c46-O	CM30c51-H	CM30c51-I	CM30c53-B	CM30c53-I	CM30c60-A	CM30c60-B	CM30c62-D	CM30c62-M	CM30d12-H	CM30d12-L	CM30d3-D	CM30d3-L	CM31a5-A	CM31a5-B	LB1-A	LB1-E	LB5-A	LB5-I	Plot1-B	Plot1-L	Plot2-C	Plot2-M	Plot3-H	Plot3-N	Plot4-A	Plot4-N	Plot5-I	Plot5-N	Plot6-I	Plot6-N	Plot7-M	Plot7-N	Plot8-I	Plot8-O
OTU_1765;size=24;	1	2	0	2	0	0	0	0	0	0	0	0	1	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0
OTU_7643;size=10;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_2381;size=27;	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	6	0	0	0	0
OTU_10071;size=17;	4	0	12	5	0	0	0	0	0	0	0	2	1	0	0	3	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	3	13	2	1	3	1	2	12	5	0	0	0	0	0	0	3	2	0	2	0	0	3	3	0	0
OTU_1960;size=55;	0	0	1	0	0	0	13	0	0	0	0	0	10	2	1	2	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	2	1	2	1	0	1	0	0	0	2	1	3	0	0	0	0	0	0	4	0	0	0	0
OTU_1455;size=125;	2	1	8	3	0	0	0	0	1	0	0	4	2	0	0	10	0	0	0	0	2	22	0	0	0	4	0	0	0	0	3	6	0	6	1	1	2	4	5	1	0	0	0	0	0	1	11	0	0	1	3	0	5	0	6	9
OTU_1879;size=40;	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	0	0	4	0	0	0	0	10	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1796;size=32;	10	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0
OTU_1921;size=64;	0	0	9	16	0	0	2	1	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11472;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3720;size=12;	0	0	3	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5757;size=13;	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7126;size=3;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11455;size=4;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
OTU_7127;size=3;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11474;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11479;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3073;size=9;	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6230;size=365;	0	0	0	23	0	0	4	4	2	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9107;size=6;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0
OTU_9528;size=18;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3049;size=9;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4290;size=13;	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_9728;size=2;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8182;size=34;	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_13297;size=2;	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_665;size=209;	39	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	98	6	0	1	0	5	0	0	38	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2
OTU_2807;size=30;	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	4	2	3	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6998;size=5;	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1821;size=81;	5	4	0	3	4	0	0	2	0	0	0	0	0	0	0	1	0	0	1	3	0	0	2	0	0	5	0	0	0	0	0	2	3	0	1	0	0	0	0	0	0	2	0	0	0	0	6	3	0	0	0	0	0	0	0	2
OTU_7119;size=3;	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11286;size=2;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_71;size=3498;	1	0	0	17	0	0	0	0	0	0	0	0	0	235	0	4	0	0	0	2	0	0	2	0	0	0	0	0	0	2670	0	385	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	51
OTU_4967;size=4;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2788;size=36;	2	2	4	4	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
OTU_8835;size=10;	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5838;size=50;	6	4	5	2	8	0	0	0	0	0	0	0	4	0	3	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	1	1	3	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0
OTU_1737;size=41;	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	5	2	4	2	5	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	3	0	0	0	0
OTU_4844;size=25;	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	1	0	0	0	0
OTU_3287;size=10;	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4787;size=23;	0	0	1	2	0	0	2	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_1631;size=55;	5	0	4	9	0	0	11	5	0	0	0	0	0	0	4	2	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	3	1	1	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_11225;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7185;size=10;	0	0	4	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11457;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17947;size=4;	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	0	0
OTU_4722;size=20;	1	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	3	0	1	0
OTU_10036;size=13;	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_833;size=165;	0	0	1	0	5	0	0	0	1	0	0	0	10	4	3	5	1	0	14	6	0	1	12	6	0	0	0	0	0	1	0	4	27	0	1	2	0	0	0	1	13	7	0	1	0	1	13	5	0	2	0	8	4	4	0	1
OTU_7136;size=2;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11458;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4275;size=13;	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0
OTU_11459;size=2;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7184;size=2;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7181;size=5;	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6856;size=4;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1710;size=31;	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	0	1	0	5	0	0	4	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
OTU_7187;size=8;	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_12899;size=47;	0	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	7	3	0	0	0	1	2	1	0	3	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	4	2
OTU_1587;size=2218;	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3974	0	0	0	0	0	0	0	6	0	0	0	0	0
OTU_11901;size=14;	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2880;size=25;	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	8	2	0	0	1	0	4	0	0	1	2	0	1	0	0	0
OTU_882;size=113;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	90	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8563;size=4;	3	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	3	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_5447;size=8;	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU_16837;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7205;size=6;	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12384;size=2;	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2028;size=49;	8	0	1	7	1	2	0	0	1	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	2
OTU_712;size=172;	0	0	0	0	0	0	0	2	0	0	0	0	13	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	15	3	1	0	9	18	1	2	0	0	0	0	0	0	0	0	0	0	0	0	18	68	0	0
OTU_7306;size=2;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11456;size=4;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_2261;size=26;	3	0	2	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0
OTU_11463;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2440;size=31;	0	0	7	3	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	5	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0
OTU_4081;size=11;	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_27;size=7799;	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	5	0	0	0	0	268	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	7235	0	0	0	0	0
OTU_5165;size=17;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU_9181;size=61;	8	2	0	0	1	0	0	1	0	0	0	2	3	2	2	0	0	1	2	9	5	199	43	0	0	1	0	0	0	0	2	3	0	0	1	5	1	7	3	25	0	0	0	0	8	0	0	0	0	8	0	11	0	1	0	0
OTU_10363;size=60;	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10970;size=12;	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	1	0	0	0	0	3	0	0	7	1	1	4	0	0	4
OTU_11187;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11185;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1892;size=72;	3	2	1	2	0	1	9	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	6	0	0	0	0	2	1	1	2	0	1	0	1	9	0	0	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	5	0	0
OTU_11954;size=50;	4	0	0	7	0	19	0	0	0	0	0	0	53	0	0	1	1	0	0	57	0	0	1	0	0	1	2	4	0	18	0	0	30	1	1	0	0	7	0	9	13	6	0	2	0	0	93	1	0	0	3	8	0	0	0	0
OTU_7845;size=11;	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU_2318;size=25;	0	0	8	0	0	0	1	2	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_11186;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5234;size=7;	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_6676;size=47;	0	0	0	0	0	1	1	0	1	0	0	0	31	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	4	2	1	0	0	1	7	10	0	0	0	0	9	2	0	0	0	0	0	0	0	3
OTU_2531;size=20;	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
OTU_11469;size=2;	0	0	1	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	4	0	1	3	2	0	0	0	1	0	1	6	148	2	0	0	0	0	1	0	0	0	0	24	2
OTU_4213;size=17;	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
OTU_6825;size=22;	0	0	0	2	36	0	2	1	42	0	2	7	0	0	1	1	32	0	45	5	0	0	0	0	0	0	1	14	0	0	0	0	7	3	2	0	1	1	2	0	0	1	1	1	0	0	4	0	0	0	0	4	0	0	0	2
OTU_1356;size=52;	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	16	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_11470;size=3;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2890;size=16;	0	0	4	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
OTU_102;size=3978;	0	0	0	24	516	0	0	0	0	0	0	0	0	0	0	0	333	0	0	1420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_17264;size=1;	26	0	0	2	18	0	0	1	0	0	0	0	0	4	6	14	34	0	11	10	0	0	36	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	1	1	16	8	0	0
OTU_2418;size=18;	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_2413;size=28;	4	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0
OTU_7311;size=3;	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3519;size=19;	6	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_3397;size=13;	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
OTU_2759;size=19;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	6	0	0	0	0	0	0
OTU_11193;size=4;	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11194;size=3;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11195;size=2;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1377;size=43;	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	2	0	0	18	0	0	0	0	0	0
