,Plot1-B,Plot1-L,Plot2-C,Plot2-M,Plot3-H,Plot3-N,Plot4-A,Plot4-N,Plot5-I,Plot5-N,Plot6-I,Plot6-N,Plot7-M,Plot7-N,Plot8-I,Plot8-O,Plot9-L,Plot9-N,Plot10-A,Plot10-E
SRR1706063.19755,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.6434,0,0,0,1,0,1,1,0,3,4,0,0,0,0,0,0,0,0,0,0
SRR1706113.43605,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0
SRR1706073.47486,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
SRR1706078.5412,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706058.15661,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SRR1706083.57078,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1706063.29854,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706118.19935,0,0,9,4,0,2,0,0,8,0,0,2,0,0,0,0,0,6,0,0
SRR1706083.30387,0,0,0,0,0,0,3,0,1,1,2,4,0,0,0,0,0,0,0,0
SRR1706043.23227,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706058.23605,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
SRR1706063.36674,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SRR1706043.13748,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706033.4434,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706088.29944,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SRR1706078.31509,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SRR1706063.15025,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.7640,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
SRR1706053.426,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706128.5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SRR1706083.17925,0,0,0,0,0,0,6,0,0,2,7,0,0,0,0,0,0,0,0,0
SRR1706113.21751,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SRR1706083.32551,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
SRR1706048.27048,5,0,4,916,0,5,0,0,369,1,0,80,0,0,0,0,0,0,0,0
SRR1706043.21660,0,0,3,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0
SRR1706038.15587,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SRR1706068.15762,0,3,0,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706123.16348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SRR1706118.18509,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0
SRR1706043.19360,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706118.3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
SRR1706073.26076,0,1,0,13,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
SRR1706053.5887,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.22921,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706063.42343,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706033.5098,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.31209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SRR1706043.76065,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.29546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SRR1706098.956,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0
SRR1706063.16306,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.27664,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706098.2118,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
SRR1706098.4594,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
SRR1706068.758,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706038.16833,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.7776,0,1,0,0,0,0,3,0,0,2,2,0,1,0,0,0,0,0,0,0
SRR1706063.14976,0,0,0,1,0,0,41,1,3,0,0,6,0,0,0,0,0,2,0,0
SRR1706068.12082,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.75647,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.41056,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
SRR1706063.15124,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
SRR1706068.10151,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.30166,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SRR1706113.18944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
SRR1706063.7719,0,0,0,0,0,0,23,18,0,0,0,0,0,0,0,0,2,0,0,0
SRR1706123.7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
SRR1706083.11676,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,0,0,0
SRR1706088.28727,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
SRR1706083.54102,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
SRR1706103.4319,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0
SRR1706038.3978,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706043.54188,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706088.22860,0,5,1,0,1,0,5,0,2,6,8,4,0,0,0,0,0,0,0,0
SRR1706063.8904,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.54267,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SRR1706063.13438,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.8922,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706108.2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
SRR1706063.19423,0,0,0,0,0,1,4,0,2,1,0,1,0,0,0,0,0,0,0,0
SRR1706098.6320,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,1,0
SRR1706098.6973,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
SRR1706088.11193,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
SRR1706048.28843,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.24329,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706073.41083,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706038.4415,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
SRR1706083.31430,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SRR1706063.30311,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
SRR1706058.23433,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.45540,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1706123.16969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706103.5535,0,0,8,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
SRR1706083.47797,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,0
SRR1706073.41929,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706038.13443,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706063.2410,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0
SRR1706033.5523,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.21545,0,2,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SRR1706063.23807,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.5753,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
SRR1706083.57746,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
SRR1706048.31074,0,2,0,31,0,6,2,0,16,1,0,0,23,0,0,0,0,0,10,0
SRR1706068.1816,0,0,0,0,0,0,0,3,0,2,4,0,0,0,0,0,0,0,0,0
SRR1706063.10725,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706038.19469,0,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706073.10839,0,0,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0
SRR1706113.13383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SRR1706043.77836,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.43535,0,0,0,0,0,0,1,0,3,0,5,0,0,0,0,0,0,0,7,0
SRR1706123.34014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SRR1706063.1735,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706113.20833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SRR1706058.30258,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.39998,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR1706128.6490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
SRR1706088.21375,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SRR1706063.36175,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0
SRR1706068.8891,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.10841,0,3,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0
SRR1706038.24183,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706063.3075,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706058.6218,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706033.516,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.7905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SRR1706078.2218,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SRR1706083.21250,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SRR1706038.11548,4,37,4,18,0,0,1,0,5,38,6,1,0,0,0,0,1,0,0,0
SRR1706063.23757,0,1,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706063.39525,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.11203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
SRR1706088.30445,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
SRR1706038.16204,0,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SRR1706063.7138,0,3,0,0,0,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1706098.150,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
SRR1706088.20194,0,2,2,12,0,0,0,0,9,1,1,100,0,0,0,0,0,0,0,0
SRR1706048.8619,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.77618,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706118.31384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
SRR1706068.10323,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.15873,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.16636,0,4,0,4,0,1,7,2,1,6,1,2,0,0,0,1,0,5,0,0
SRR1706088.31652,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
SRR1706043.73818,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.8478,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1706123.30361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SRR1706063.11544,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.21343,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.66570,0,0,2,3,0,5,0,0,0,0,9,2,0,0,0,0,0,0,0,0
SRR1706038.13116,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706043.12926,0,0,67,2,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0
SRR1706058.16286,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706083.55298,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1706073.35172,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.19016,0,1,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0
SRR1706078.4007,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SRR1706063.13956,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.13537,0,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0
SRR1706063.14941,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.28706,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
SRR1706088.4715,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0
SRR1706073.39336,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706118.33213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
SRR1706063.5443,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706098.5998,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
SRR1706088.23531,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
SRR1706043.59766,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.27556,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706043.63955,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.11959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SRR1706078.19019,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SRR1706068.7550,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.4690,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SRR1706123.18010,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0
SRR1706103.503,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
SRR1706083.34763,0,8,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0
SRR1706073.16270,0,4,0,0,0,0,1,0,5,1,1,0,0,0,0,0,2,0,1,0
SRR1706113.8292,0,0,2,0,0,0,2,2,0,0,17,1,0,0,0,0,3,1,2,2
SRR1706063.7464,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706098.1641,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
SRR1706043.75685,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.35107,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.35592,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
SRR1706093.4429,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0
SRR1706063.42103,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.37295,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1
SRR1706123.4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SRR1706058.17980,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706118.7101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
SRR1706043.5390,0,0,6,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0
SRR1706078.37710,0,0,0,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,1,0
SRR1706038.23797,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706088.7069,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
SRR1706043.35497,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.41609,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.23912,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706038.17657,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.39435,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
SRR1706118.37275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
SRR1706063.17457,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706058.10315,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706103.9915,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
SRR1706063.14904,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706058.13613,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.3164,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.41372,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
SRR1706123.30915,0,2,0,0,0,0,6,0,0,1,1,0,0,0,0,0,2,0,6,0
SRR1706128.1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SRR1706073.8195,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.9156,0,1,0,0,0,3,5,0,0,4,0,2,0,0,0,0,0,0,0,0
SRR1706103.4981,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,1,0,6,0
SRR1706113.4523,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0
SRR1706063.39847,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1706078.10645,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
SRR1706078.37877,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SRR1706118.3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SRR1706063.39860,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706078.36923,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0
SRR1706103.7586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
SRR1706073.28838,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.34501,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
SRR1706093.3573,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
SRR1706113.30014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
SRR1706073.43932,0,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
SRR1706063.10210,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706118.35367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
SRR1706063.26519,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706033.1445,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SRR1706123.20444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SRR1706063.10195,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706048.14728,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706063.11916,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706038.12148,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706078.37142,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706078.20196,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706038.14009,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
SRR1706123.6433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
SRR1706063.19467,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706043.13598,0,0,67,13,3,17,5,0,5,5,1,2,2,5,5,0,0,4,20,8
SRR1706078.46105,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
SRR1706063.16386,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706068.11982,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SRR1706128.4685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SRR1706078.39052,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706068.16168,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.7785,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SRR1706083.54247,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1706123.10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SRR1706088.10008,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
SRR1706068.11692,0,3,4,0,0,3,12,9,1,6,6,1,0,1,0,0,0,0,0,0
SRR1706073.15506,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
SRR1706118.41108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
SRR1706073.29764,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706078.48037,1,0,20,6,0,6,1,0,65,8,2,0,3,2,1,4,1,23,4,4
SRR1706048.34423,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.2536,1,10,0,0,1,0,7,0,0,7,22,1,0,0,0,0,0,0,0,0
SRR1706043.68967,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706073.29379,0,0,9,0,0,264,7,0,47,2,0,0,1,26,3,0,6,0,0,0
SRR1706083.50816,0,0,0,0,0,0,3,0,0,2,13,0,2,0,0,0,1,0,0,0
SRR1706038.23094,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706083.57036,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1706123.14926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SRR1706078.5818,0,0,0,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
SRR1706123.25970,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,0
SRR1706123.30066,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
SRR1706063.26658,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706123.30014,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
SRR1706078.9654,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
SRR1706123.22443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706123.15822,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
SRR1706088.6869,0,0,1,1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
SRR1706098.4930,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1706088.20589,0,1,0,0,0,0,13,13,0,2,0,17,0,0,0,0,0,0,0,0
SRR1706063.6478,0,2,0,15,0,6,3,1,6,3,0,0,0,0,1,0,6,0,5,0
SRR1706083.37200,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SRR1706063.31818,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706083.9790,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
SRR1706123.10411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706088.30682,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0
SRR1706058.22544,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706083.56330,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR1706093.7397,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
SRR1706078.3509,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706098.6579,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
